flow_id,mission,secure_feasible_ratio,allocated_ratio,avg_security_level,avg_security_margin,avg_functional_score,avg_q_path_raw,avg_p_path_raw,avg_q_share,avg_trust,avg_risk,avg_latency,avg_degradation,dominant_regime,dominant_selection_status
F1,satellite_telemetry_backhaul,0.0,0.0,0.11555532437342426,-0.4644446756265757,-0.565230895658986,0.01666617959230514,4.740507848015365,0.36333347483439155,0.7903204458261183,0.2745322402879434,56.969528435683415,0.9622940516235516,sparse,degraded_unallocated
F2,secure_satellite_access_delivery,0.0,0.041666666666666664,0.11332549368535738,-0.40667450631464264,-0.4249625221555984,0.017101545908475273,5.02397572836492,0.37773825967534086,0.7907450168869566,0.2700181357780106,46.43898981317742,0.9099684047484673,sparse,degraded_unallocated
F3,uav_control_and_data_return,0.3333333333333333,0.9583333333333334,0.4345039167930718,-0.04549608320692811,0.04707987286493434,0.03984469663575659,16.705807507957335,0.2913767438618571,0.8385307854833356,0.2269583575994504,16.042950822897854,0.6805424227985507,sparse,best_effort_allocated
F4,gateway_to_edge_service_sync,0.3333333333333333,0.875,0.3738092417454422,-0.06619075825455774,-0.09686091446650624,0.05919752820616273,9.87053012625219,0.4653782031214031,0.7622858768272692,0.26835576374910974,27.270080060247864,0.8867999141549013,sparse,best_effort_allocated
F5,uav_to_local_edge_delivery,0.9166666666666666,1.0,0.6592837392259863,0.19928373922598627,0.3745103062517112,0.09263432469485032,17.716570573889552,0.49112658037884804,0.846221219282196,0.17096289443537163,9.115646346057192,0.5701315124821833,sparse,secure_allocated
